File_ID,Access_Frequency,Frequnecy_of_Access,File_Size,File_Lifecycle_Stage,Modification_Frequency,File_Age,Storage_Tier
File_1881,7.5396,9.0661,4.1898,18.4672,9.4275,0.0,Warm
File_1882,11.08,7.2283,22.4005,18.8404,6.4862,0.0,Warm
File_1883,8.8101,11.3687,2.8058,2.6249,3.9256,1.2035,Cold
File_1884,3.3664,2.0582,10.5979,4.0332,17.3202,0.0,Cold
File_1885,9.6342,12.4774,0.0,0.0,10.1478,1.1498,Cold
File_1886,22.2417,15.571,0.0,0.0,6.0603,3.5005,Warm
File_1887,6.8844,13.0883,3.0671,2.1136,6.6799,6.0002,Cold
File_1888,13.1677,25.2603,0.0,0.0,25.7658,4.0367,Warm
File_1889,22.07,21.6074,10.3578,8.7978,8.908,1.2453,Hot
File_1890,8.7062,6.5079,0.0,0.0,25.2158,3.7015,Warm
File_1891,7.1917,4.9641,24.3501,5.2968,5.5735,0.0,Warm
File_1892,27.3129,16.6995,0.0,0.0,24.2943,4.4645,Hot
File_1893,23.8002,6.6414,8.5042,3.5018,4.7296,9.2661,Warm
File_1894,4.614,20.7537,10.3551,4.7766,9.7717,6.7163,Warm
File_1895,22.9015,16.8095,10.6954,6.8421,1.3808,6.6844,Warm
File_1896,14.5539,3.5126,21.9994,4.7301,11.1565,0.0,Warm
File_1897,14.9956,1.2268,26.4111,19.4932,9.5992,0.0,Hot
File_1898,3.7849,3.2582,24.7414,5.7935,10.0694,0.0,Warm
File_1899,26.0228,13.0489,14.1376,6.5953,6.1374,7.2031,Hot
File_1900,13.5511,4.0676,4.1852,10.6559,8.5851,0.0,Warm
File_1901,29.3322,4.7717,12.5995,2.7005,2.6119,1.5753,Warm
File_1902,4.1526,11.5267,13.4876,6.6248,9.431,5.5926,Warm
File_1903,18.4806,2.365,7.0602,13.0297,14.3995,0.0,Warm
File_1904,8.5793,3.3257,15.6597,16.7373,13.2854,0.0,Warm
File_1905,32.2364,4.886,0.0,0.0,21.8512,0.984,Warm
File_1906,18.4855,6.3784,14.3464,9.2647,1.3053,6.6657,Warm
File_1907,25.5328,3.8147,0.0,0.0,29.0471,2.6787,Warm
File_1908,16.3891,6.2976,14.2894,3.7919,3.967,3.6777,Warm
File_1909,20.6891,10.5366,0.0,0.0,8.653,0.7135,Warm
File_1910,13.8535,18.195,8.8514,2.1997,5.7909,5.6389,Warm
File_1911,7.7176,5.1192,0.0,0.0,4.449,2.5314,Cold
File_1912,25.5267,14.7746,8.62,6.701,5.8359,6.0453,Warm
File_1913,10.5222,27.9694,0.0,0.0,24.8762,2.7645,Warm
File_1914,22.8479,19.0002,3.5438,5.6895,1.4667,1.6009,Warm
File_1915,18.2223,3.3483,19.0034,5.1829,6.4391,0.0,Warm
File_1916,14.7204,21.212,5.7606,6.8883,4.7298,7.3694,Warm
File_1917,13.8927,11.8587,2.149,6.3892,2.7221,7.2136,Warm
File_1918,4.7792,9.146,13.9227,16.0645,17.2087,0.0,Warm
File_1919,28.4551,11.948,7.5448,4.5794,6.1428,5.9637,Warm
File_1920,11.3448,4.6254,5.3165,3.0687,1.0393,9.4798,Cold
File_1921,5.2975,14.5763,5.691,2.2394,1.8588,1.5596,Cold
File_1922,9.2205,7.2856,25.9675,10.5274,17.5426,0.0,Hot
File_1923,14.0848,20.9379,0.0,0.0,18.9499,1.6611,Warm
File_1924,17.9553,13.2853,0.0,0.0,19.0983,3.2188,Warm
File_1925,6.5862,2.3304,23.9921,6.414,15.145,0.0,Warm
File_1926,16.0178,10.7726,3.1114,1.3332,9.3747,1.0631,Warm
File_1927,18.4526,2.7773,3.2074,5.1852,9.1495,7.1393,Warm
File_1928,19.2635,1.8698,23.0557,8.8321,16.1987,0.0,Warm
File_1929,27.8048,18.4475,7.9314,4.6669,9.0039,9.5907,Hot
File_1930,12.9545,6.9695,25.1566,14.134,2.2824,0.0,Warm
File_1931,20.7813,22.8828,0.0,0.0,17.672,4.3604,Warm
File_1932,10.4834,10.3497,0.0,0.0,28.8176,3.6322,Warm
File_1933,11.4778,9.219,0.0,0.0,9.0257,0.7366,Cold
File_1934,9.4838,24.3567,0.0,0.0,20.1246,1.7522,Warm
File_1935,11.5261,4.8944,21.6478,9.9658,4.4734,0.0,Warm
File_1936,7.5138,2.135,6.6576,19.4314,19.7987,0.0,Warm
File_1937,7.2145,8.7428,14.3898,8.7652,13.1237,0.0,Warm
File_1938,7.6014,3.7222,2.5781,4.8755,1.902,7.9887,Cold
File_1939,7.0625,8.0167,8.7892,2.9321,19.7826,0.0,Warm
File_1940,20.7854,11.7383,0.0,0.0,12.7423,4.6091,Warm
File_1941,13.5673,2.9399,21.5277,12.4714,11.7483,0.0,Warm
File_1942,4.5536,4.885,14.2506,4.4633,4.0724,1.0231,Cold
File_1943,15.7412,17.8618,6.2222,7.1497,5.3505,3.736,Warm
File_1944,8.6983,23.6306,0.0,0.0,26.8693,0.595,Warm
File_1945,4.039,23.9102,8.8532,4.6601,1.9089,3.7843,Warm
File_1946,5.636,12.226,6.0372,9.4361,8.5773,7.023,Warm
File_1947,8.889,8.1352,17.6848,4.8098,2.9183,0.0,Warm
File_1948,6.0335,2.7004,3.0328,16.6021,11.0782,0.0,Cold
File_1949,12.2852,10.8534,4.5448,9.0722,3.3926,9.572,Warm
File_1950,25.6099,22.7654,0.0,0.0,3.1638,4.6944,Warm
File_1951,5.4339,6.2339,6.2588,2.3865,14.8211,0.0,Cold
File_1952,4.4536,15.4712,11.8962,1.7084,1.6174,5.6754,Warm
File_1953,19.1224,28.6409,0.0,0.0,29.1684,3.6811,Hot
File_1954,18.0279,20.6146,3.7665,1.8263,9.1037,3.4295,Warm
File_1955,11.4306,7.6375,4.6834,13.2979,17.2346,0.0,Warm
File_1956,29.6053,22.8427,13.9323,2.3247,1.2406,1.9245,Hot
File_1957,18.0675,8.9577,26.1137,8.976,19.2338,0.0,Hot
File_1958,22.6786,22.1358,7.3765,1.3955,5.3852,9.563,Warm
File_1959,11.0621,10.5965,0.0,0.0,22.8205,2.693,Warm
File_1960,32.6842,7.64,0.0,0.0,26.2096,0.9498,Warm
File_1961,12.2306,5.4655,8.3198,4.1903,2.9139,7.8785,Warm
File_1962,13.9681,26.5339,0.0,0.0,21.2228,2.677,Warm
File_1963,29.1218,10.2908,0.0,0.0,27.3762,0.8695,Warm
File_1964,21.338,23.933,0.0,0.0,24.7245,2.3998,Hot
File_1965,16.3437,7.2039,2.796,7.4738,1.4069,4.1557,Cold
File_1966,11.7982,28.3778,0.0,0.0,3.622,1.2117,Warm
File_1967,2.6932,7.3221,14.134,15.2186,4.7012,0.0,Warm
File_1968,7.4135,8.0563,23.0785,3.0213,9.0753,0.0,Warm
File_1969,24.7088,11.7044,0.0,0.0,5.9718,4.1319,Warm
File_1970,26.5719,19.0232,13.9988,6.388,4.1333,8.6667,Hot
File_1971,7.0052,3.8088,5.6334,8.5941,2.3292,5.3141,Cold
File_1972,2.5725,4.0702,11.929,8.0144,18.283,0.0,Warm
File_1973,13.8778,20.5398,11.014,8.809,2.8667,2.7903,Warm
File_1974,20.0696,15.8686,0.0,0.0,22.0384,0.8607,Warm
File_1975,11.1661,7.7707,5.6658,6.1086,7.2276,0.0,Cold
File_1976,14.2952,17.5799,2.1164,7.4876,9.0259,3.9517,Warm
File_1977,14.0624,18.6697,0.0,0.0,10.4611,4.2619,Warm
File_1978,7.7028,23.2359,5.6441,1.0245,7.1447,7.0584,Warm
File_1979,19.7585,13.3186,13.4707,8.3829,5.4005,2.3737,Warm
File_1980,33.4164,19.1027,0.0,0.0,8.8496,1.4448,Warm
File_1981,11.6423,5.7373,18.7936,6.057,12.3495,0.0,Warm
File_1982,6.3456,15.0354,0.0,0.0,3.5242,3.6799,Cold
File_1983,8.51,3.6129,0.0,0.0,10.8825,4.8534,Cold
File_1984,19.0124,11.7127,0.0,0.0,7.9646,0.6772,Cold
File_1985,17.6672,4.8643,14.1089,17.6747,13.3937,0.0,Warm
File_1986,27.5822,11.8913,3.9895,8.7278,9.5719,7.5573,Warm
File_1987,15.6709,29.4306,0.0,0.0,24.1703,2.2596,Hot
File_1988,13.8671,7.3824,9.2206,2.1669,1.6188,4.1165,Cold
File_1989,26.2125,13.4563,11.8853,8.063,6.885,8.6203,Hot
File_1990,19.6428,24.2124,0.0,0.0,6.3918,1.2152,Warm
File_1991,17.8009,5.1047,5.8063,5.1355,15.8368,0.0,Warm
File_1992,11.5938,7.86,24.9858,4.1032,7.1337,0.0,Warm
File_1993,19.1299,7.9343,23.9405,7.2124,16.1805,0.0,Hot
File_1994,9.1964,27.0581,0.0,0.0,15.8144,3.969,Warm
File_1995,25.5702,22.4135,2.4341,1.3907,6.4924,2.1263,Warm
File_1996,29.2273,9.2734,6.3017,4.7073,4.5495,7.7823,Warm
File_1997,29.3948,18.372,3.3988,9.49,6.803,4.5324,Hot
File_1998,6.9049,9.3274,1.9688,6.8885,8.1783,1.7027,Cold
File_1999,12.368,5.5525,7.8954,9.1577,12.6649,0.0,Warm
File_2000,16.9151,3.6247,11.9839,9.3423,6.2869,6.691,Warm
